subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Artificial reactions;7;0.9999999999927108;0.0006711287651791261;0.9999999999932792;0.0006871073747700315
Arachidonic acid metabolism;41;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Leukotriene metabolism;58;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Prostaglandin biosynthesis;8;0.9999999999927108;0.8437418927961093;0.9999999999932792;0.8491674093473831
Butanoate metabolism;5;0.9999999999927108;0.08487362685525054;0.9999999999932792;0.08236534875912438
Cholesterol biosynthesis 1 (Bloch pathway) ;28;0.9999999999927108;0.0;0.9999999999932792;0.0
Cholesterol biosynthesis 2;5;0.9999999999927108;0.0;0.9999999999932792;0.0
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);16;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Bile acid biosynthesis;16;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Vitamin D metabolism;17;0.9999999999927108;0.0;0.9999999999932792;0.0
Fatty acid biosynthesis (even-chain);30;0.5129616534868634;0.9999999999999967;0.5035123231659073;0.9999999999999971
Fatty acid elongation (even-chain);21;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Fatty acid biosynthesis (odd-chain);30;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Fatty acid elongation (odd-chain);13;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Fatty acid desaturation (even-chain);13;0.7448500770138412;0.8470860809870302;0.7490556205293512;0.8495112698362272
Fatty acid desaturation (odd-chain);3;0.9166025813368424;0.08487362685525054;0.9196186266784834;0.08236534875912438
Fatty acid biosynthesis (unsaturated);33;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Omega-6 fatty acid metabolism;34;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Omega-3 fatty acid metabolism;40;0.004396451448303868;0.9999999999999967;0.004547471613607751;0.9999999999999971
Carnitine shuttle (cytosolic);29;0.1463685018351896;0.017764291680147735;0.14932349669862277;0.018419072735337938
Carnitine shuttle (mitochondrial);47;0.06046943266367688;0.023140592927324788;0.06106730730931742;0.024175213826834907
Beta oxidation of even-chain fatty acids (peroxisomal);2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Beta oxidation of even-chain fatty acids (mitochondrial);34;0.9999999999927108;0.23727038016883983;0.9999999999932792;0.24282580130776166
Beta oxidation of odd-chain fatty acids (mitochondrial);33;0.6471382855640965;0.9999999999999967;0.6547101419038421;0.9999999999999971
Valine, leucine, and isoleucine metabolism;17;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);19;0.7838163015860155;0.9999999999999967;0.7857712816599681;0.9999999999999971
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);15;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);19;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal);5;0.7448500770138412;0.8470860809870302;0.7490556205293512;0.8495112698362272
Alanine, aspartate and glutamate metabolism;13;0.4161309618048822;0.8470860809870302;0.40971262840151945;0.8495112698362272
Arginine and proline metabolism;31;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Glycine, serine and threonine metabolism;19;0.3473142757950381;0.9458804998030412;0.35180003277834304;0.9351857062944207
Pyruvate metabolism;20;0.007194439800308893;0.7039216355608358;0.007379648128141491;0.7124699858502217
Glutathione metabolism;13;0.013066053353191295;0.8470860809870302;0.013323681754012107;0.8495112698362272
Pantothenate and CoA biosynthesis;12;0.9999999999927108;0.023140592927324788;0.9999999999932792;0.024175213826834907
Cysteine and methionine metabolism;17;0.9999999999927108;0.7269820663035933;0.9999999999932792;0.7348265216108492
Tryptophan metabolism;4;0.9888835234671248;0.7656200767254707;0.9907979628929188;0.769741634209494
Folate metabolism;27;0.0012371612996245672;0.8470860809870302;0.001280857693524684;0.8495112698362272
Galactose metabolism;8;0.9166025813368424;0.12742149315968834;0.9196186266784834;0.1292333339351288
ROS detoxification;6;0.7838163015860155;0.8813204947969626;0.7857712816599681;0.8850362265533038
Nucleotide metabolism;81;0.38093566478620083;0.9999999999999967;0.3904797812465839;0.9999999999999971
Porphyrin metabolism;11;0.5717853335860459;0.051618862299738735;0.5761912547238938;0.05001528199897924
Nicotinate and nicotinamide metabolism;11;0.01890694669362353;0.9999999999999967;0.01923773444245873;0.9999999999999971
Purine metabolism;67;1.8142787257720747e-07;0.7269820663035933;1.963665570888414e-07;0.7348265216108492
Vitamin B6 metabolism;8;0.30330321874417815;0.8437418927961093;0.30556878815210814;0.8491674093473831
Sulfur metabolism;4;0.5811919839074213;0.18877268338449535;0.5839654259322459;0.19053004600863424
Glycolysis / Gluconeogenesis;28;5.071896680419741e-09;0.9999999999999967;5.7013633814051445e-09;0.9999999999999971
Amino sugar and nucleotide sugar metabolism;12;0.9166025813368424;0.5335091406477641;0.9196186266784834;0.5461052460008586
Biopterin metabolism;11;0.9999999999927108;0.8317738551929067;0.9999999999932792;0.838389673147628
Thiamine metabolism;4;0.1641367487739098;0.9999999999999967;0.16544407645827833;0.9999999999999971
Fructose and mannose metabolism;8;0.9999999999927108;0.8437418927961093;0.9999999999932792;0.8491674093473831
Pentose and glucuronate interconversions;9;0.9999999999927108;0.18877268338449535;0.9999999999932792;0.19053004600863424
Aminoacyl-tRNA biosynthesis;21;1.8142787257720747e-07;0.8529910615269202;1.963665570888414e-07;0.859808856281025
Protein degradation;4;0.5811919839074213;0.18877268338449535;0.5839654259322459;0.19053004600863424
Histidine metabolism;3;0.4161309618048822;0.08487362685525054;0.40971262840151945;0.08236534875912438
Vitamin E metabolism;28;0.9999999999927108;0.0;0.9999999999932792;0.0
Riboflavin metabolism;4;0.5811919839074213;0.027233081142612;0.5839654259322459;0.0276010910852701
Retinol metabolism;45;0.000105375036826727;0.0005916708762210894;0.00011086711541508087;0.0006275437669090294
Phenylalanine, tyrosine and tryptophan biosynthesis;9;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Terpenoid backbone biosynthesis;5;0.9999999999927108;0.0;0.9999999999932792;0.0
Lysine metabolism;15;0.9999999999927108;0.008261093389993488;0.9999999999932792;0.008501299429669134
Protein modification;3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
Tyrosine metabolism;5;0.30330321874417815;0.9999999999999967;0.30556878815210814;0.9999999999999971
Eicosanoid metabolism;9;0.9999999999927108;0.8470860809870302;0.9999999999932792;0.8495112698362272
Vitamin B12 metabolism;4;0.1641367487739098;0.18877268338449535;0.16544407645827833;0.19053004600863424
C5-branched dibasic acid metabolism;5;0.004396451448303868;0.8470860809870302;0.004547471613607751;0.8495112698362272
Isolated;7;0.5549261431454613;0.9458804998030412;0.5416214839969783;0.9351857062944207
Xenobiotics metabolism;26;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
CoA synthesis;2;0.7838163015860155;0.0;0.7857712816599681;0.0
Heme synthesis;3;0.06046943266367688;0.9458804998030412;0.06106730730931742;0.9351857062944207
Vitamin A metabolism;4;0.1641367487739098;0.18877268338449535;0.16544407645827833;0.19053004600863424
Beta-alanine metabolism;5;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Propanoate metabolism;4;0.9888835234671248;0.9999999999999967;0.9907979628929188;0.9999999999999971
Drug metabolism;14;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
;3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
Exchange;2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Glycosphingolipid metabolism;7;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Glycosphingolipid biosynthesis-globo series;3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
Ether lipid metabolism;7;0.0411073448372054;0.9999999999999967;0.041642982726516786;0.9999999999999971
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
N-glycan metabolism;2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Steroid metabolism;5;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Estrogen metabolism;36;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Linoleate metabolism;6;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Carnitine shuttle (endoplasmic reticular);3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
Fatty acid activation (endoplasmic reticular);56;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Beta oxidation of phytanic acid (peroxisomal);2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Beta oxidation of branched-chain fatty acids (mitochondrial);9;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Formation and hydrolysis of cholesterol esters;111;0.9999999999927108;0.9999999999999967;0.9999999999932792;0.9999999999999971
Serotonin and melatonin biosynthesis;2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Protein assembly;4;0.9888835234671248;0.9999999999999967;0.9907979628929188;0.9999999999999971
Lipoic acid metabolism;2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
Metabolism of other amino acids;4;0.9888835234671248;0.9999999999999967;0.9907979628929188;0.9999999999999971
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;3;0.9166025813368424;0.9458804998030412;0.9196186266784834;0.9351857062944207
Phenylalanine metabolism;2;0.7838163015860155;0.8470860809870302;0.7857712816599681;0.8495112698362272
