subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Pyrimidine metabolism;39;0.001312287206288787;0.18105828613682728;0.001474124964532253;0.20384676881340802
Steroid metabolism;16;0.9837037386839308;0.3612480058049097;0.9885755893603007;0.40118782261166985
Acylglycerides metabolism;4;0.06999853726442432;0.0781272400334835;0.0719216540167854;0.08357114856829219
Pool reactions;47;1.0;0.9999999999999999;1.0;1.0
Fatty acid activation (cytosolic);60;2.1075641232215503e-10;0.9999999999999999;0.0;1.0
Carnitine shuttle (cytosolic);9;0.7513689809847492;0.000726278569168759;0.7605585276368971;0.000849970115589116
Acyl-CoA hydrolysis;5;0.5237598556930407;0.9290679993358139;0.5320922166349121;0.9461139338718599
Glycerolipid metabolism;68;2.1075641232215503e-10;0.9999999999999999;1.1701239976957822e-10;1.0
Fructose and mannose metabolism;8;0.1065941993526349;0.13584374981945566;0.11013302958982003;0.14719166106365555
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism;33;0.10631269923829821;0.0028726434041011772;0.11013302958982003;0.0035162225534353764
Nicotinate and nicotinamide metabolism;14;0.180297368699682;0.021103907319003964;0.19812407569536772;0.023213179438270615
Glycosphingolipid metabolism;9;0.7513689809847492;0.8820735290000434;0.7605585276368971;0.8945407452166753
Glycosphingolipid biosynthesis-globo series;3;0.025210063548731714;0.8306251427051454;0.025934069046566737;0.834283418371629
Arachidonic acid metabolism;63;1.0;0.9999999999999999;1.0;1.0
Exchange/demand reactions;481;0.180297368699682;0.9999999999999999;0.21734954206072177;1.0
Artificial reactions;19;0.6879786837436861;0.8306251427051454;0.7057021594424463;0.6067398620321642
Bile acid biosynthesis;74;0.6879786837436861;0.9999999999999999;0.6074337342858526;1.0
Leukotriene metabolism;71;1.0;0.9999999999999999;1.0;1.0
Prostaglandin biosynthesis;62;1.0;0.9999999999999999;1.0;1.0
Butanoate metabolism;5;0.12763610088504262;0.15324823692599096;0.13098702489883382;0.16402546160289297
Cholesterol biosynthesis 1 (Bloch pathway) ;18;1.0;0.9290679993358139;1.0;0.9461139338718599
Cholesterol biosynthesis 2;3;0.7513689809847492;0.023151249713215572;0.7605585276368971;0.024847352317646152
Pyruvate metabolism;20;0.018148919510170856;0.659800904564425;0.01767898071224172;0.6893678061059032
Estrogen metabolism;56;1.0;0.9999999999999999;1.0;1.0
Vitamin D metabolism;27;1.0;1.8031696242815086e-07;1.0;2.6543363880193737e-07
Fatty acid biosynthesis (even-chain);29;1.0;0.0;1.0;0.0
Fatty acid elongation (even-chain);16;0.8018027442723626;0.9999999999999999;0.8135969264275219;1.0
Fatty acid biosynthesis (odd-chain);30;0.025210063548731714;3.2508127856267777e-08;0.025934069046566737;5.125929347649105e-09
Fatty acid desaturation (even-chain);12;6.474596085492834e-06;0.39251214800106865;7.095853851613043e-06;0.41975360044749066
Fatty acid desaturation (odd-chain);3;0.0;0.8306251427051454;0.0;0.834283418371629
Fatty acid biosynthesis (unsaturated);26;0.8814446407690967;0.9999999999999999;0.8938888756986905;1.0
Omega-6 fatty acid metabolism;33;0.6085739448883638;0.9999999999999999;0.6074337342858526;1.0
Linoleate metabolism;31;0.6879786837436861;0.9290679993358139;0.7057021594424463;0.7213223127091073
Omega-3 fatty acid metabolism;44;1.0;0.9999999999999999;1.0;1.0
Fatty acid activation (endoplasmic reticular);4;0.3849545445602253;0.004979240802711334;0.3914678562475217;0.005471673046123609
Carnitine shuttle (mitochondrial);5;0.5237598556930407;0.9290679993358139;0.5320922166349121;0.9461139338718599
Arginine and proline metabolism;36;1.0;0.9999999999999999;1.0;1.0
Cysteine and methionine metabolism;25;0.2616222130420772;0.1727809947159166;0.2727532389671717;0.19540900154357488
Glycolysis / Gluconeogenesis;24;0.4703521204951844;0.004979240802711334;0.4862211301346893;0.005539797723651052
Glutathione metabolism;11;0.08952002916816176;0.9999999999999999;0.0931026492796786;1.0
Galactose metabolism;9;0.7513689809847492;0.000726278569168759;0.7605585276368971;0.000849970115589116
Nucleotide metabolism;93;0.025210063548731714;0.00018475482339752602;0.015123199310698032;0.0003020015063039949
Folate metabolism;11;0.6085739448883638;0.022993159958372422;0.6074337342858526;0.0047454432912132916
Oxidative phosphorylation;9;0.148871458161244;0.18105828613682728;0.15443561179980728;0.20163191227221283
Porphyrin metabolism;11;1.0;0.7218215166678172;1.0;0.7213223127091073
Vitamin B6 metabolism;4;0.8133261495964954;0.9290679993358139;0.8192388619925731;0.9405939487248312
Amino sugar and nucleotide sugar metabolism;16;0.8018027442723626;0.3612480058049097;0.8135969264275219;0.40118782261166985
Biopterin metabolism;13;0.04867013437693218;0.013443162495261531;0.051014886497811114;0.0141420401769986
Miscellaneous;46;0.2742549704503892;0.23565356372510876;0.289504603921769;0.27313008453629806
Thiamine metabolism;3;0.0;0.8306251427051454;0.0;0.834283418371629
Phenylalanine, tyrosine and tryptophan biosynthesis;96;0.9837037386839308;0.9999999999999999;0.9885755893603007;1.0
Inositol phosphate metabolism;11;1.0;0.7218215166678172;1.0;0.7213223127091073
Propanoate metabolism;10;1.0;0.9999999999999999;1.0;1.0
Serotonin and melatonin biosynthesis;9;0.148871458161244;0.9999999999999999;0.15443561179980728;1.0
Pentose and glucuronate interconversions;11;0.025210063548731714;0.7218215166678172;0.025934069046566737;0.7213223127091073
Aminoacyl-tRNA biosynthesis;21;0.006237800464926243;4.226921394168137e-05;0.006746074423740645;5.5569728121040995e-05
Protein assembly;16;0.0379849629922687;0.15324823692599096;0.040072242361589794;0.1700659017964584
Protein degradation;35;1.0;0.3612480058049097;1.0;0.4031209103120715
Ascorbate and aldarate metabolism;14;0.180297368699682;0.9999999999999999;0.19812407569536772;1.0
Vitamin E metabolism;39;1.0;9.321776563796037e-06;1.0;2.4320854520785773e-06
Riboflavin metabolism;4;0.8133261495964954;0.40663394334355935;0.8192388619925731;0.42921661826911356
Retinol metabolism;65;0.025210063548731714;1.6031057692433848e-06;0.025934069046566737;2.4320854520785773e-06
Protein modification;7;0.6515587194529826;0.9999999999999999;0.6494797455900179;1.0
Eicosanoid metabolism;37;1.0;0.9999999999999999;1.0;1.0
Vitamin B12 metabolism;5;0.001312287206288787;0.9290679993358139;0.001474124964532253;0.9461139338718599
Xenobiotics metabolism;104;1.0;0.9999999999999999;1.0;1.0
CoA catabolism;2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Vitamin A metabolism;9;1.0;0.000726278569168759;1.0;0.000849970115589116
Tryptophan metabolism;11;0.6085739448883638;0.9290679993358139;0.6074337342858526;0.9461139338718599
Vitamin C metabolism;3;0.025210063548731714;0.8306251427051454;0.025934069046566737;0.834283418371629
Peptide metabolism;243;1.0;0.9999999999999999;1.0;1.0
Heme degradation;3;0.025210063548731714;0.8306251427051454;0.025934069046566737;0.834283418371629
Triacylglycerol synthesis;2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Biotin metabolism;5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
Beta-alanine metabolism;7;0.9684227937263081;0.9999999999999999;0.9737189159602481;1.0
Hippurate metabolism;3;0.7513689809847492;0.8306251427051454;0.7605585276368971;0.834283418371629
;3;0.025210063548731714;0.26272309476069444;0.025934069046566737;0.27459348908671366
Alkaloids biosynthesis;3;0.7513689809847492;0.8306251427051454;0.7605585276368971;0.834283418371629
Heme synthesis;3;0.7513689809847492;0.8306251427051454;0.7605585276368971;0.834283418371629
O-glycan metabolism;11;1.0;0.9999999999999999;1.0;1.0
Glycosphingolipid biosynthesis-ganglio series;6;0.928042254619169;0.9986771820909828;0.9336347674151042;1.0
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.9684227937263081;0.9999999999999999;0.9737189159602481;1.0
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);11;1.0;0.9999999999999999;1.0;1.0
Androgen metabolism;10;0.5598862068036515;0.9999999999999999;0.5713976823321398;1.0
Fatty acid elongation (odd-chain);10;1.0;0.9999999999999999;1.0;1.0
Carnitine shuttle (peroxisomal);2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Beta oxidation of even-chain fatty acids (peroxisomal);4;0.8133261495964954;0.9290679993358139;0.8192388619925731;0.9405939487248312
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Beta oxidation of even-chain fatty acids (mitochondrial);30;1.0;0.9999999999999999;1.0;1.0
Beta oxidation of odd-chain fatty acids (mitochondrial);8;0.9837037386839308;0.9999999999999999;0.9885755893603007;1.0
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);7;0.9684227937263081;0.9999999999999999;0.9737189159602481;1.0
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);6;0.928042254619169;0.9986771820909828;0.9336347674151042;1.0
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);8;0.9837037386839308;0.9999999999999999;0.9885755893603007;1.0
Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal);2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Formation and hydrolysis of cholesterol esters;121;1.0;0.9999999999999999;1.0;1.0
Sulfur metabolism;5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
Pantothenate and CoA biosynthesis;9;1.0;0.9999999999999999;1.0;1.0
Terpenoid backbone biosynthesis;5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
Metabolism of other amino acids;10;1.0;0.9999999999999999;1.0;1.0
Heparan sulfate degradation;6;0.928042254619169;0.9986771820909828;0.9336347674151042;1.0
Keratan sulfate biosynthesis;23;1.0;0.9999999999999999;1.0;1.0
Keratan sulfate degradation;33;1.0;0.9999999999999999;1.0;1.0
Chondroitin / heparan sulfate biosynthesis;12;1.0;0.9999999999999999;1.0;1.0
Chondroitin sulfate degradation;29;1.0;0.9999999999999999;1.0;1.0
Ether lipid metabolism;5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
C5-branched dibasic acid metabolism;5;0.8785692988175382;0.9290679993358139;0.884390723451574;0.9461139338718599
Urea cycle;2;0.6467392712009579;0.7218215166678172;0.6411139334111055;0.7213223127091073
Phosphatidylinositol phosphate metabolism;4;0.8133261495964954;0.9290679993358139;0.8192388619925731;0.9405939487248312
