subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Drug metabolism;14;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
;3;0.999999994768127;0.9622362180020556;0.9999999966215771;0.9634834601916675
N-glycan metabolism;56;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Exchange;6;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Glycosphingolipid metabolism;10;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Glycosphingolipid biosynthesis-globo series;3;0.999999994768127;0.9622362180020556;0.9999999966215771;0.9634834601916675
Glycosphingolipid biosynthesis-ganglio series;5;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);4;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Prostaglandin biosynthesis;16;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Glucocorticoid biosynthesis;2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
Estrogen metabolism;51;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Linoleate metabolism;17;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal);4;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal);2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
Beta oxidation of phytanic acid (peroxisomal);2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
Formation and hydrolysis of cholesterol esters;37;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Serotonin and melatonin biosynthesis;6;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Pentose and glucuronate interconversions;5;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Ascorbate and aldarate metabolism;4;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Lipoic acid metabolism;2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
Metabolism of other amino acids;2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
O-glycan metabolism;7;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Keratan sulfate biosynthesis;57;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Keratan sulfate degradation;54;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Chondroitin sulfate degradation;34;0.999999994768127;0.9999999976477337;0.9999999966215771;0.999999998526811
Heparan sulfate degradation;3;0.999999994768127;0.9622362180020556;0.9999999966215771;0.9634834601916675
Heme degradation;2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
Phenylalanine metabolism;2;0.9017271309559842;0.8197454907875935;0.9176985808921377;0.8252615870945897
