subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Vitamin D metabolism;17;0.9999999999999707;1.1197119620387497e-09;0.9999999999999833;1.3791901648518845e-09
Fatty acid elongation (even-chain);21;0.9999999999999707;0.8241335728964221;0.9999999999999833;0.8434246881990582
Fatty acid biosynthesis (odd-chain);30;0.9999999999999707;0.0;0.9999999999999833;0.0
Fatty acid elongation (odd-chain);13;0.9999999999999707;0.0;0.9999999999999833;0.0
Fatty acid desaturation (even-chain);13;0.9999999999999707;0.03060640790063027;0.9999999999999833;0.032357635040266584
Fatty acid desaturation (odd-chain);3;0.9179585835536845;0.0676719869308774;0.9405842735488515;0.06766782633425057
Fatty acid biosynthesis (unsaturated);33;0.24867921680424246;1.0;0.2739253760870296;1.0
Omega-6 fatty acid metabolism;34;0.9999999999999707;0.8685049552299186;0.9999999999999833;0.8881842079829886
Omega-3 fatty acid metabolism;57;0.04866651491520525;1.0;0.05816357082308089;1.0
Carnitine shuttle (cytosolic);30;0.14099387101427424;0.5577293399352264;0.15588343391203205;0.5720857960496304
Carnitine shuttle (mitochondrial);62;0.008339453194661228;0.032776961541158216;0.009903281155665064;0.03544436878439643
Beta oxidation of even-chain fatty acids (peroxisomal);2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
Beta oxidation of even-chain fatty acids (mitochondrial);28;0.7697765105727028;0.002766422916094906;0.7969350345481578;0.0030712935589682563
Beta oxidation of odd-chain fatty acids (mitochondrial);36;0.9999999999999707;0.001067561906209491;0.9999999999999833;0.0012128817028212318
Propanoate metabolism;15;0.00040396752109400635;0.7877895070184094;0.00047452138833790436;0.7715073135369171
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);13;0.14504925833253848;1.0;0.15588343391203205;1.0
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);15;0.0020988211483566332;1.0;0.0024174017007105864;1.0
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);13;0.9999999999999707;0.5577293399352264;0.9999999999999833;0.5720857960496304
Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal);5;0.7530768920078467;1.0;0.7816741647454143;1.0
Alanine, aspartate and glutamate metabolism;18;0.7697765105727028;0.4475626529510251;0.7969350345481578;0.4632111715058823
Arginine and proline metabolism;28;0.9999999999999707;0.12725091476838987;0.9999999999999833;0.1353835062739439
Glycine, serine and threonine metabolism;21;0.9999999999999707;0.012380590022155469;0.9999999999999833;0.012855144472356805
Pyruvate metabolism;25;0.22925217326101377;0.007606037265750179;0.2501575647607487;0.007887828906744694
Pantothenate and CoA biosynthesis;14;0.4855061438321857;0.1500388031488319;0.5109963013606007;0.15544882302336177
Cysteine and methionine metabolism;18;0.9999999999999707;0.8587399801279586;0.9999999999999833;0.8733668416874775
Glycolysis / Gluconeogenesis;34;0.00019878988511412565;1.0;0.00025431030351297235;1.0
Folate metabolism;36;0.9999999999999707;0.8194302992474473;0.9999999999999833;0.7302385452932241
Pyrimidine metabolism;52;0.020795532548746852;0.01443223154784578;0.023912904778551628;0.007491512883712255
Glutathione metabolism;17;0.006416306789581002;0.8194302992474473;0.0073359708759234855;0.8434246881990582
Galactose metabolism;9;0.10628511410229716;0.8194302992474473;0.11359258311923609;0.8434246881990582
Miscellaneous;29;0.4461533944431488;0.07139833256918299;0.48067503911834364;0.03337713653411588
ROS detoxification;8;0.6538849193060079;0.02434894279691735;0.6763292741615133;0.025498337717292745
Nucleotide metabolism;98;0.3697088915656893;0.8194302992474473;0.42647247594533516;0.8434246881990582
Porphyrin metabolism;13;0.7530768920078467;0.5577293399352264;0.7816741647454143;0.5720857960496304
Purine metabolism;79;0.04866651491520525;0.00011821282567093704;0.03295468482480135;0.00014624733779555754
Vitamin B6 metabolism;5;0.9999999999999707;0.0676719869308774;0.9999999999999833;0.06766782633425057
Fatty acid biosynthesis (even-chain);2;0.7697765105727028;0.0;0.7969350345481578;0.0
Amino sugar and nucleotide sugar metabolism;20;0.025567270790411187;1.0;0.027393751099182677;1.0
Biopterin metabolism;23;0.3113088393383077;0.5577293399352264;0.3358701575172478;0.5720857960496304
Thiamine metabolism;5;0.7530768920078467;0.0676719869308774;0.7816741647454143;0.06766782633425057
Nicotinate and nicotinamide metabolism;22;0.9179585835536845;0.01907952010559193;0.9405842735488515;0.020594650734528173
Fructose and mannose metabolism;10;0.0015204257047633323;1.0;0.0017152669586412768;1.0
Pentose and glucuronate interconversions;10;0.04866651491520525;0.8587399801279586;0.052218215499988924;0.8733668416874775
Beta-alanine metabolism;8;0.9999999999999707;0.7877895070184094;0.9999999999999833;0.7715073135369171
Aminoacyl-tRNA biosynthesis;21;0.9999999999999707;3.0443703114002574e-10;0.9999999999999833;4.697333791777883e-10
Protein assembly;7;0.9999999999999707;0.6350838063220415;0.9999999999999833;0.6465089997096842
Protein degradation;8;0.9999999999999707;0.3680431152192286;0.9999999999999833;0.3775535663708648
Histidine metabolism;10;0.9999999999999707;1.0;0.9999999999999833;1.0
Vitamin E metabolism;28;0.9999999999999707;0.0008479355284168877;0.9999999999999833;0.000951779169353073
Riboflavin metabolism;5;0.7530768920078467;0.3399649459048009;0.7816741647454143;0.3473340241599496
Retinol metabolism;47;0.9999999999999707;1.7596109754454878e-10;0.9999999999999833;4.403607108590298e-10
Phenylalanine, tyrosine and tryptophan biosynthesis;48;0.9999999999999707;1.0;0.9999999999999833;1.0
Terpenoid backbone biosynthesis;6;0.7697765105727028;0.02534275104395578;0.7969350345481578;0.02637854740104084
Lysine metabolism;12;0.9179585835536845;0.003321321696292727;0.9405842735488515;0.003558006361619475
Ether lipid metabolism;8;0.6538849193060079;1.0;0.6763292741615133;1.0
Protein modification;6;0.09297873774687515;1.0;0.09847139470261594;1.0
Tyrosine metabolism;23;0.06135635964138731;1.0;0.06647410822312877;1.0
Eicosanoid metabolism;15;0.9999999999999707;1.0;0.9999999999999833;1.0
Tryptophan metabolism;6;0.7697765105727028;0.503882691828714;0.7969350345481578;0.5024341772281677
Vitamin B12 metabolism;4;0.9999999999999707;0.0;0.9999999999999833;0.0
Isolated;13;0.04866651491520525;1.0;0.05419374732192484;1.0
Xenobiotics metabolism;56;0.9999999999999707;1.0;0.9999999999999833;1.0
Vitamin A metabolism;6;0.7697765105727028;0.0022699303984343353;0.7969350345481578;0.002388336493182782
CoA synthesis;2;0.0;0.8194302992474473;0.0;0.8434246881990582
Drug metabolism;64;0.9999999999999707;1.0;0.9999999999999833;1.0
Valine, leucine, and isoleucine metabolism;7;0.907682662094504;1.0;0.9260828956941287;1.0
;3;0.9179585835536845;0.9402190970059277;0.9405842735488515;0.9459804422823896
N-glycan metabolism;34;0.9999999999999707;1.0;0.9999999999999833;1.0
Exchange;23;0.9999999999999707;1.0;0.9999999999999833;1.0
Glycosphingolipid metabolism;11;0.9999999999999707;1.0;0.9999999999999833;1.0
Glycosphingolipid biosynthesis-ganglio series;6;0.9999999999999707;1.0;0.9999999999999833;1.0
Glycosphingolipid biosynthesis-lacto and neolacto series;7;0.9999999999999707;1.0;0.9999999999999833;1.0
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);4;0.9999999999999707;1.0;0.9999999999999833;1.0
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);14;0.9999999999999707;1.0;0.9999999999999833;1.0
Bile acid recycling;8;0.06135635964138731;1.0;0.06647410822312877;1.0
Estrogen metabolism;52;0.9999999999999707;1.0;0.9999999999999833;1.0
Linoleate metabolism;10;0.9999999999999707;1.0;0.9999999999999833;1.0
Carnitine shuttle (endoplasmic reticular);3;0.9179585835536845;0.9402190970059277;0.9405842735488515;0.9459804422823896
Fatty acid activation (endoplasmic reticular);56;0.9999999999999707;1.0;0.9999999999999833;1.0
Beta oxidation of phytanic acid (peroxisomal);3;0.0;0.9402190970059277;0.0;0.9459804422823896
Formation and hydrolysis of cholesterol esters;130;0.9999999999999707;1.0;0.9999999999999833;1.0
Serotonin and melatonin biosynthesis;7;0.9999999999999707;1.0;0.9999999999999833;1.0
Ascorbate and aldarate metabolism;4;0.9999999999999707;1.0;0.9999999999999833;1.0
Metabolism of other amino acids;2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
O-glycan metabolism;5;0.9999999999999707;1.0;0.9999999999999833;1.0
Keratan sulfate degradation;72;0.9999999999999707;1.0;0.9999999999999833;1.0
Keratan sulfate biosynthesis;5;0.9999999999999707;1.0;0.9999999999999833;1.0
Chondroitin sulfate degradation;37;0.9999999999999707;1.0;0.9999999999999833;1.0
Heparan sulfate degradation;4;0.9999999999999707;1.0;0.9999999999999833;1.0
Blood group biosynthesis;2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
Heme degradation;2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
Phenylalanine metabolism;2;0.0;0.8194302992474473;0.0;0.8434246881990582
Urea cycle;2;0.7697765105727028;0.8194302992474473;0.7969350345481578;0.8434246881990582
