subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Arginine and proline metabolism;62;0.763942474503505;0.8979299915340236;0.7808494510488794;0.9098311926982684
Glycine, serine and threonine metabolism;18;0.03969839847497284;0.9566317033266837;0.04278988075386492;0.977275235400667
Pyruvate metabolism;23;0.21606778051709655;0.13093824309440155;0.22216665158886278;0.14430540581352966
Cysteine and methionine metabolism;21;0.6378981269918064;0.188359072849281;0.6345330611090803;0.1992107892363442
Glycolysis / Gluconeogenesis;29;0.08098881234369829;0.31839030699328025;0.08278391646942326;0.33725654621400086
Glutathione metabolism;11;0.03969839847497284;1.0;0.04278988075386492;1.0
Galactose metabolism;11;0.6378981269918064;0.034463764566263204;0.6345330611090803;0.03778751175147511
Miscellaneous;44;0.763942474503505;0.8979299915340236;0.7808494510488794;0.9098311926982684
Nucleotide metabolism;100;0.12204230508060115;3.173782348042664e-10;0.08278391646942326;4.944863037555555e-10
Folate metabolism;12;0.05804363164913397;0.15452933222799414;0.06160237450764434;0.160741317178275
Oxidative phosphorylation;9;0.4669209782521249;0.05255520550910574;0.46927322940251215;0.05926375200229159
Amino sugar and nucleotide sugar metabolism;22;0.18281797232455035;0.44667518616141405;0.18804464738356047;0.46513568812112044
Porphyrin metabolism;13;0.1689949273207228;0.9991413644669783;0.17410035255854286;1.0
Vitamin B6 metabolism;4;0.08098881234369829;0.8979299915340236;0.08278391646942326;0.9098311926982684
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism;25;0.16250527938773549;0.08057029895195937;0.16419454023031532;0.09003751064560267
Thiamine metabolism;4;0.08098881234369829;0.8979299915340236;0.08278391646942326;0.9098311926982684
Phenylalanine, tyrosine and tryptophan biosynthesis;95;0.9711362885582112;0.4812157943706923;0.9757038953306795;0.520558053952053
Nicotinate and nicotinamide metabolism;23;0.024880196142596376;0.7582628996629056;0.027282193878055416;0.7910283803275752
Biopterin metabolism;22;0.18281797232455035;0.04421071541351543;0.18804464738356047;0.04984907908182982
Serotonin and melatonin biosynthesis;13;0.7284772149029904;1.0;0.7322991800065556;1.0
Pentose and glucuronate interconversions;11;0.11200614608277745;0.3160212707297577;0.11301027203302845;0.32534065162320164
Aminoacyl-tRNA biosynthesis;21;0.1689949273207228;7.767050573074623e-08;0.1707562234455809;1.017045435277216e-07
Protein assembly;17;0.8747017924923455;0.000267121555990021;0.8780460731367435;0.0002789805930840661
Protein degradation;35;0.1689949273207228;1.0;0.17410035255854286;1.0
Butanoate metabolism;2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Ascorbate and aldarate metabolism;15;0.9711362885582112;1.0;0.9757038953306795;1.0
Vitamin E metabolism;37;0.763942474503505;0.00609424522972916;0.7808494510488794;0.0074109802236818996
Riboflavin metabolism;4;0.8429104010046868;0.007736714245184121;0.8399000351573198;0.008308465822609277
Inositol phosphate metabolism;47;1.0;1.0;1.0;1.0
Retinol metabolism;63;1.627932200287674e-05;0.009470836638842102;2.0759980028595137e-05;0.011980665385553793
Xenobiotics metabolism;115;1.0;1.0;1.0;1.0
Protein modification;9;0.4669209782521249;0.8979299915340236;0.46927322940251215;0.9098311926982684
Beta-alanine metabolism;9;0.9711362885582112;1.0;0.9757038953306795;1.0
Eicosanoid metabolism;45;0.8014328894796334;1.0;0.8157303052883554;1.0
Vitamin B12 metabolism;5;0.1476220194385623;0.5160974505016038;0.14734930379880581;0.160741317178275
Isolated;78;1.0;1.0;1.0;1.0
CoA catabolism;2;0.6378981269918064;0.0;0.6345330611090803;0.0
Vitamin A metabolism;9;0.4669209782521249;0.5007848019953157;0.46927322940251215;0.520558053952053
Cholesterol metabolism;32;0.763942474503505;1.0;0.7808494510488794;1.0
Urea cycle;2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Phosphatidylinositol phosphate metabolism;6;0.9364407697040458;0.2327348779158947;0.9432357227228679;0.23723231464256173
Tryptophan metabolism;14;0.763942474503505;1.0;0.7808494510488794;1.0
Vitamin C metabolism;3;0.03969839847497284;0.838910467375752;0.04278988075386492;0.851250324859664
Heme degradation;3;0.03969839847497284;0.838910467375752;0.04278988075386492;0.851250324859664
Peptide metabolism;243;1.0;1.0;1.0;1.0
Triacylglycerol synthesis;2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Biotin metabolism;5;0.8877034749777398;0.9566317033266837;0.8948395707377993;0.9738292196421509
Hippurate metabolism;3;0.763942474503505;0.838910467375752;0.7808494510488794;0.851250324859664
;3;0.03969839847497284;0.25393745103501547;0.04278988075386492;0.2625470129283391
Alkaloids biosynthesis;3;0.763942474503505;0.838910467375752;0.7808494510488794;0.851250324859664
Heme synthesis;3;0.763942474503505;0.838910467375752;0.7808494510488794;0.851250324859664
Ether lipid metabolism;10;0.9711362885582112;1.0;0.9757038953306795;1.0
Glycosphingolipid biosynthesis-ganglio series;9;0.9711362885582112;1.0;0.9757038953306795;1.0
Glycosphingolipid biosynthesis-lacto and neolacto series;10;0.9711362885582112;1.0;0.9757038953306795;1.0
Beta oxidation of poly-unsaturated fatty acids (mitochondrial);5;0.8877034749777398;0.9566317033266837;0.8948395707377993;0.9738292196421509
Cholesterol biosynthesis 1 (Bloch pathway) ;15;1.0;1.0;1.0;1.0
Cholesterol biosynthesis 3 (Kandustch-Russell pathway);10;0.9711362885582112;1.0;0.9757038953306795;1.0
Bile acid recycling;6;0.19875415434377716;0.05255520550910574;0.19965619038327662;0.05911256281691774
Androgen metabolism;10;0.5792362821937788;1.0;0.5815938790492104;1.0
Glucocorticoid biosynthesis;2;0.6378981269918064;0.0;0.6345330611090803;0.0
Fatty acid elongation (odd-chain);13;1.0;1.0;1.0;1.0
Carnitine shuttle (peroxisomal);2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Beta oxidation of even-chain fatty acids (peroxisomal);4;0.8429104010046868;0.8979299915340236;0.8399000351573198;0.9098311926982684
Beta oxidation of odd-chain fatty acids (peroxisomal);2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Beta oxidation of even-chain fatty acids (mitochondrial);30;1.0;1.0;1.0;1.0
Beta oxidation of odd-chain fatty acids (mitochondrial);8;0.9711362885582112;1.0;0.9757038953306795;1.0
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);7;0.9711362885582112;1.0;0.9757038953306795;1.0
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);6;0.9364407697040458;0.9991413644669783;0.9432357227228679;1.0
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);7;0.9711362885582112;1.0;0.9757038953306795;1.0
Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal);2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Beta oxidation of phytanic acid (peroxisomal);2;0.6378981269918064;0.6902740089170917;0.6345330611090803;0.7015106927768044
Formation and hydrolysis of cholesterol esters;121;1.0;1.0;1.0;1.0
Sulfur metabolism;5;0.8877034749777398;0.9566317033266837;0.8948395707377993;0.9738292196421509
Pantothenate and CoA biosynthesis;6;0.9364407697040458;0.9991413644669783;0.9432357227228679;1.0
Terpenoid backbone biosynthesis;7;0.9711362885582112;1.0;0.9757038953306795;1.0
Metabolism of other amino acids;9;0.9711362885582112;1.0;0.9757038953306795;1.0
O-glycan metabolism;8;0.9711362885582112;1.0;0.9757038953306795;1.0
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis;8;0.9711362885582112;1.0;0.9757038953306795;1.0
Heparan sulfate degradation;9;0.9711362885582112;1.0;0.9757038953306795;1.0
Keratan sulfate biosynthesis;23;1.0;1.0;1.0;1.0
Keratan sulfate degradation;47;1.0;1.0;1.0;1.0
Chondroitin / heparan sulfate biosynthesis;4;0.8429104010046868;0.8979299915340236;0.8399000351573198;0.9098311926982684
Chondroitin sulfate degradation;29;1.0;1.0;1.0;1.0
Blood group biosynthesis;4;0.8429104010046868;0.8979299915340236;0.8399000351573198;0.9098311926982684
C5-branched dibasic acid metabolism;5;0.8877034749777398;0.9566317033266837;0.8948395707377993;0.9738292196421509
