subsystem;sizes;up_MW;down_MW;up_KS;down_KS
Androgen metabolism;9;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Estrogen metabolism;53;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Vitamin D metabolism;7;0.9999994502164276;0.9658729901321053;0.9999995456123489;0.964526498293617
Fatty acid biosynthesis (odd-chain);30;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Fatty acid elongation (odd-chain);13;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Fatty acid desaturation (odd-chain);3;0.821925033258838;0.807053405274115;0.8308079143901786;0.8105875079086832
Fatty acid biosynthesis (unsaturated);33;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Omega-6 fatty acid metabolism;33;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Linoleate metabolism;10;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Omega-3 fatty acid metabolism;56;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Carnitine shuttle (endoplasmic reticular);3;0.821925033258838;0.807053405274115;0.8308079143901786;0.8105875079086832
Fatty acid activation (endoplasmic reticular);56;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Beta oxidation of odd-chain fatty acids (mitochondrial);15;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Beta oxidation of unsaturated fatty acids (n-9) (mitochondrial);16;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Beta oxidation of unsaturated fatty acids (n-7) (mitochondrial);12;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Beta oxidation of di-unsaturated fatty acids (n-6) (mitochondrial);17;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Beta oxidation of phytanic acid (peroxisomal);8;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Formation and hydrolysis of cholesterol esters;111;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Pantothenate and CoA biosynthesis;15;0.9874685272599909;0.9235279673548931;0.9999995456123489;0.926233226078704
Cysteine and methionine metabolism;16;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Tryptophan metabolism;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
Vitamin B6 metabolism;6;0.9718195671270514;0.9235279673548931;0.9803076477234961;0.9119757417976306
Beta-alanine metabolism;4;0.8451617621422046;0.830866083240378;0.8536814067255338;0.8127574515263033
Lysine metabolism;13;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Serotonin and melatonin biosynthesis;4;0.8451617621422046;0.830866083240378;0.8536814067255338;0.8127574515263033
Aminoacyl-tRNA biosynthesis;21;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Protein assembly;5;0.9140280538780345;0.8848471657445222;0.9264702138633881;0.8835394709708073
Ascorbate and aldarate metabolism;4;0.8451617621422046;0.830866083240378;0.8536814067255338;0.8127574515263033
Lipoic acid metabolism;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
Metabolism of other amino acids;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
O-glycan metabolism;7;0.9999994502164276;0.9658729901321053;0.9999995456123489;0.964526498293617
Keratan sulfate biosynthesis;6;0.9718195671270514;0.9235279673548931;0.9803076477234961;0.9119757417976306
Chondroitin sulfate degradation;37;0.9999994502164276;0.9999992452227444;0.9999995456123489;0.9999994142010054
Heparan sulfate degradation;3;0.821925033258838;0.807053405274115;0.8308079143901786;0.8105875079086832
Vitamin B12 metabolism;3;0.821925033258838;0.807053405274115;0.8308079143901786;0.8105875079086832
C5-branched dibasic acid metabolism;5;0.0;0.8848471657445222;0.0;0.8835394709708073
Artificial reactions;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
Heme degradation;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
Phenylalanine metabolism;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
CoA synthesis;2;0.7466868932671026;0.7339594773996886;0.7570850970071326;0.7455352992285516
