reaction,FC,p,q,enrichment
DMHPTCRNt,0.0,1.0,1.0,0
DOPASULT4,0.0,1.0,1.0,0
DSREDUCr,0.0,1.0,1.0,0
DTMPKm,396.77044689361276,0.0,0.0,1
DTTPtm,0.0,1.0,1.0,0
DXTRNt,0.0,1.0,1.0,0
EBP1r,388.274434972068,0.0,0.0,1
EBP2r,121.8050500906291,1.890567822914506e-116,5.997865479514925e-116,1
EIC21114TRc,0.0,1.0,1.0,0
EICOSTETCRNt,0.0,1.0,1.0,0
ELAIDCPT2,-1.0,0.0,0.0,-1
ETF,1.0,1.818462504132225e-193,6.877461022401555e-193,1
ETFQO,-1.0,1.818462504132225e-193,6.877461022401555e-193,-1
EX_12HPET[e],-122.06440132545681,1.4044991890892545e-159,4.895819534271397e-159,-1
EX_2hyoxplac[e],0.0,1.0,1.0,0
EX_3hpvs[e],0.0,1.0,1.0,0
EX_5HPET[e],0.0,1.0,1.0,0
EX_C04717[e],0.0,1.0,1.0,0
EX_C04849[e],176.28084406286965,0.0,0.0,1
EX_C14770[e],0.0,1.0,1.0,0
EX_C14771[e],0.0,1.0,1.0,0
EX_CE0074[e],-341.30858085835087,2.2128087870122303e-236,9.170763542394816e-236,-1
EX_CE2510[e],-341.30858085835087,2.2128087870122303e-236,9.170763542394816e-236,-1
EX_CE2705[e],0.0,1.0,1.0,0
EX_CE2915[e],388.83480010496083,0.0,0.0,1
EX_CE2916[e],320.1805125922474,0.0,0.0,1
EX_CE2917[e],319.95827759422866,1.0604693834962874e-161,3.713456643919367e-161,1
EX_CE4722[e],8.572720965423958,0.0,0.0,1
EX_CE4723[e],10.115885940502087,0.0,0.0,1
EX_CE4724[e],349.5292296084116,0.0,0.0,1
EX_CE5867[e],272.3082466692519,1.0172217770303403e-228,4.143087635624987e-228,1
EX_CE5868[e],4.336598877228664,0.0,0.0,1
EX_CE5869[e],4.825702879440423,0.393526546026753,0.8340372828489706,0
EX_HC00002[e],-1.0,0.0,0.0,-1
EX_HC01609[e],4.8438580702490555,0.0,0.0,1
EX_HC01610[e],6.593463123898097,3.692594205016154e-297,1.7691040255233398e-296,1
EX_M00003[e],19.864993453153236,9.18911977051369e-83,2.7265494507485543e-82,1
EX_M00008[e],19.749130984993297,1.5726158581962343e-73,4.560437488688041e-73,1
EX_M00010[e],160.3256197093969,0.0,0.0,1
EX_M00017[e],380.7046277653886,0.0,0.0,1
EX_M00019[e],186.0497123079225,0.0,0.0,1
EX_M00021[e],39.85786379075999,9.607060029138016e-180,3.499796126866293e-179,1
EX_M00115[e],214.82208502678745,0.0,0.0,1
EX_M00117[e],-328.53211715239314,5.536222708147398e-290,2.6156522979570244e-289,-1
EX_M00260[e],368.14709860632337,7.23424838260474e-131,2.3940061188555125e-130,1
EX_M00265[e],468.9034872369343,0.0,0.0,1
EX_M00315[e],-101.60155155816034,1.466775696490559e-241,6.204501603199046e-241,-1
EX_M00341[e],8.228811974167368,1.8664490768532062e-23,4.559956336528593e-23,1
EX_M01197[e],-99.11427396134367,0.0,0.0,-1
EX_M01207[e],7.1675215034545685,0.0,0.0,1
EX_M01235[e],7.583911591034783,0.0,0.0,1
EX_M01238[e],-29.355535812217667,0.0,0.0,-1
EX_M01582[e],9.099061205696279,0.0,0.0,1
EX_M02053[e],74.70483954199157,0.0,0.0,1
EX_M02457[e],7.3026100020562055,0.0,0.0,1
EX_M02613[e],7.614118970980185,0.0022290255191332437,0.004844541662603108,1
EX_M02745[e],-176.89011934305054,2.917919596816749e-188,1.0861734644637288e-187,-1
EX_M02956[e],1.0,0.0,0.0,1
EX_M03045[e],8.547162257781713,4.935172678883213e-31,1.2587969515656434e-30,1
EX_M03051[e],20.119278930176346,6.183326794895527e-225,2.4919943027722e-224,1
EX_M03153[e],289.0217296027409,2.0143404317306776e-112,6.325193727858142e-112,1
EX_N1aspmd[e],0.0,1.0,1.0,0
EX_acnam[e],0.0,1.0,1.0,0
EX_adrn[e],-63.72829634677643,0.0,0.0,-1
EX_arach[e],10.302509996976205,6.624515348151787e-05,0.00014635889664873483,1
EX_arachd[e],407.68204552600173,0.0,0.0,1
EX_atvacid[e],0.0,1.0,1.0,0
EX_c16dc[e],0.0,1.0,1.0,0
EX_clpnd[e],9.177606389287101,0.0,0.0,1
EX_crm_hs[e],61.989706005015684,4.826011515087758e-71,1.3890048137614343e-70,1
EX_crvnc[e],64.43693907327265,2.917919596817246e-188,1.0861734644637288e-187,1
EX_dcmp[e],105.12421068244613,0.0,0.0,1
EX_dcsptn1[e],253.97674064794882,1.8919888695306946e-43,5.013199153001522e-43,1
EX_ddca[e],32.282438293811886,1.3135883136102798e-101,4.021963819638255e-101,1
EX_dgmp[e],32.38243038836001,9.103670491915122e-163,3.209801616609798e-162,1
EX_dgtp[e],67.30979037675148,6.249851255161757e-122,2.0224755747736306e-121,1
EX_dlnlcg[e],5.852037141788896,2.622904643071778e-224,1.0515587674769491e-223,1
EX_doco13ac[e],-259.28560091517664,1.1364982397445522e-237,4.7356663422734325e-237,-1
EX_docosac[e],191.74571322375752,1.3029227899230766e-239,5.451329547484698e-239,1
EX_dxtrn[e],0.0,1.0,1.0,0
EX_eicostet[e],15.180220762098568,1.2804895723880453e-306,6.261757128668291e-306,1
EX_elaid[e],-289.1445821447013,2.917919596816749e-188,1.0861734644637288e-187,-1
EX_fad[e],-1.0,0.0,0.0,-1
EX_fmn[e],609.2518693532193,0.0,0.0,1
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_galgluside_hs[e],1.0,3.968800982938814e-260,1.7411696883721567e-259,1
EX_gluside_hs[e],269.6126364250592,1.1103617248997259e-223,4.44000111610395e-223,1
EX_glyc3p[e],0.0,1.0,1.0,0
EX_glygn2[e],-140.91159345044562,2.9847408767749204e-124,9.699618235529927e-124,-1
EX_glygn4[e],322.9880322961013,1.8772172869278077e-102,5.7649342881552976e-102,1
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_h2co3[e],294.3162364300472,1.3055821064074016e-267,5.844668584223222e-267,1
EX_hLkyn,0.0,1.0,1.0,0
EX_hdca[e],372.2818726926175,4.2737166379402806e-235,1.7664311971890445e-234,1
EX_hdcea[e],-6.258371033891401,9.988724642487778e-104,3.073684707122241e-103,-1
EX_hdd2crn[e],0.0,1.0,1.0,0
EX_hexc[e],-168.58461990742384,8.187555861645745e-234,3.375031416256924e-233,-1
EX_hpdca[e],-306.2306096775397,5.622557800090583e-197,2.1396375469737523e-196,-1
EX_lgnc[e],-29.785363726683922,0.0,0.0,-1
EX_lneldc[e],-193.48542540852392,4.3703056870179446e-42,1.1520350871100522e-41,-1
EX_lnlncg[e],-72.26467457888343,5.329579240577089e-87,1.5952376069992439e-86,-1
EX_nicrnt[e],0.0,1.0,1.0,0
EX_nrvnc[e],134.9088972906217,1.2172745785107075e-69,3.487173722580581e-69,1
EX_ocdca[e],-356.8173307499091,4.641081792452812e-76,1.3561143848356408e-75,-1
EX_ocdcea[e],17.03093183930972,0.0,0.0,1
EX_pcollg5hlys[e],0.0,1.0,1.0,0
EX_phpy,270.6978292330532,0.0,0.0,1
EX_ppbng[e],0.0,1.0,1.0,0
EX_ppi[e],125.6983211492665,2.6669529336641233e-50,7.2096940662704415e-50,1
EX_prpp[e],48.549349191337384,1.0704781315828108e-290,5.0653903576129614e-290,1
EX_ptdca[e],14.292865942656347,1.0066858156298763e-210,3.933246997200191e-210,1
EX_ptrc[e],79.85761874775044,1.7311454250492242e-281,7.958604192105041e-281,1
EX_q10[e],0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_sphgn[e],0.0,1.0,1.0,0
EX_strdnc[e],8.400840748587749,0.0,0.0,1
EX_sucsal[e],0.0,1.0,1.0,0
EX_tethex3[e],9.120961208091199,2.00671399531109e-171,7.157512984437117e-171,1
EX_tetpent3[e],71.66094358016339,1.62961865752e-312,8.058871010064e-312,1
EX_tetpent6[e],268.5902967692921,0.0,0.0,1
EX_tettet6[e],101.68118199444858,0.0,0.0,1
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_tmndnc[e],558.8454018461779,0.0,0.0,1
EX_ttdca[e],15.019177826430408,0.00021757390943628793,0.00047828881594763584,1
EX_ttdcea[e],14.561981155535124,3.7913224590232947e-90,1.1381379542191781e-89,1
EX_vacc[e],15.444779418143717,1.0704781315828108e-290,5.0653903576129614e-290,1
FAEL183,14.922321532591004,0.0,0.0,1
FAEL184,0.0,1.0,1.0,0
FAEL204,14.975382476567527,0.0,0.0,1
FAEL205,0.0,1.0,1.0,0
FAOXC101C8m,-1.0,0.0,0.0,-1
FAOXC102C103m,0.0,1.0,1.0,0
FAOXC10C10OHm,-1.0,0.0,0.0,-1
FAOXC10C8m,-1.0,0.0,0.0,-1
FAOXC11C9m,0.0,1.0,1.0,0
FAOXC121C101m,-1.0,0.0,0.0,-1
FAOXC123C102m,0.0,1.0,1.0,0
FAOXC123m,0.0,1.0,1.0,0
FAOXC12C10m,-1.0,0.0,0.0,-1
FAOXC12C12OHm,-1.0,0.0,0.0,-1
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC140,364.571931365468,7.112033814999897e-22,1.727931633375432e-21,1
FAOXC141C121m,-1.0,0.0,0.0,-1
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,0.0,1.0,1.0,0
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,-1.0,0.0,0.0,-1
FAOXC14C14OHm,-1.0,0.0,0.0,-1
FAOXC150m,0.0,1.0,1.0,0
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC160,-551.5732503818588,0.0,0.0,-1
FAOXC16080m,12.682444548735504,1.6480810459815398e-64,4.6604575434710834e-64,1
FAOXC161802m,359.5320148073211,5.176912626667035e-285,2.4088331328021917e-284,1
FAOXC16180m,-1.0,0.0,0.0,-1
FAOXC161C141m,-1.0,0.0,0.0,-1
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,0.0,1.0,1.0,0
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC16C14m,-14.026805232754416,0.0,0.0,-1
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC170m,0.0,1.0,1.0,0
FAOXC17C15m,0.0,1.0,1.0,0
FAOXC180,-266.83903935557856,1.1727333397652932e-57,3.241641841961674e-57,-1
FAOXC1811601m,10.991116698485362,0.21398843459234124,0.45509590210047085,0
FAOXC1811603m,361.46123559742335,1.3491716287204266e-107,4.189389354702154e-107,1
FAOXC182806m,0.0,1.0,1.0,0
FAOXC18280m,0.0,1.0,1.0,0
FAOXC182C162m,0.0,1.0,1.0,0
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183803m,0.0,1.0,1.0,0
FAOXC183806m,30.732587620575536,0.0,0.0,1
FAOXC183C163Gm,0.0,1.0,1.0,0
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC18480m,0.0,1.0,1.0,0
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,20.673990729763275,0.0,0.0,1
FAOXC2031836m,275.64364080153035,2.622904643071778e-224,1.0515587674769491e-223,1
FAOXC204,-99.90714271166397,1.4466358050150067e-190,5.431074030808173e-190,-1
FAOXC204184m,0.0,1.0,1.0,0
FAOXC204C184m,0.0,1.0,1.0,0
FAOXC2051843m,0.0,1.0,1.0,0
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC2242046m,-97.07170196427423,2.0146838367244387e-156,6.975303340000847e-156,-1
FAOXC2252053m,0.0,1.0,1.0,0
FAOXC225C204m,0.0,1.0,1.0,0
FAOXC225C226m,0.0,1.0,1.0,0
FAOXC225m,0.0,1.0,1.0,0
FAOXC226205m,0.0,1.0,1.0,0
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,0.0,1.0,1.0,0
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXC61C4m,0.0,1.0,1.0,0
FAOXC6C4m,0.0,1.0,1.0,0
FAOXC7C5m,0.0,1.0,1.0,0
FAOXC80,-467.35293528739334,1.466775696490559e-241,6.204501603199046e-241,-1
FAOXC8C6m,0.0,1.0,1.0,0
FAOXC9C7m,0.0,1.0,1.0,0
FAOXTC101TC102m,0.0,1.0,1.0,0
FAOXTC122TC101m,0.0,1.0,1.0,0
FAOXTC122m,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FAS80COA_L,0.0,1.0,1.0,0
FMNALKPle,3.9313836687957946,1.0187768341331717e-124,3.3142623491768756e-124,1
FRDPtr,0.0,1.0,1.0,0
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
FVSitx,0.0,1.0,1.0,0
FVStep,0.0,1.0,1.0,0
GA1tl,0.0,1.0,1.0,0
GBA2e,216.05639984820732,6.923646072652829e-306,3.380368376648146e-305,1
GLA2l,0.0,1.0,1.0,0
GLDBRAN,-1.0,0.0,0.0,-1
GLNtm,0.0,1.0,1.0,0
GLNyLATthc,-110.81335680335923,7.081391040433128e-171,2.5199248997879645e-170,-1
GLUSIDEtl,0.0,1.0,1.0,0
GLUTCOAACBP,0.0,1.0,1.0,0
GLYC3tr,0.0,1.0,1.0,0
GLYSARCNc,0.0,1.0,1.0,0
GM1tl,0.0,1.0,1.0,0
GNDc,0.0,1.0,1.0,0
GRTTx,0.0,1.0,1.0,0
HDCACBP,0.0,1.0,1.0,0
HDD2CRNte2,0.0,1.0,1.0,0
HDDACBP,0.0,1.0,1.0,0
HDECAACBP,0.0,1.0,1.0,0
HDECEACBP,0.0,1.0,1.0,0
HEXDICOAACBP,0.0,1.0,1.0,0
HEXDICOAACBPx,0.0,1.0,1.0,0
HEXDTRm,0.0,1.0,1.0,0
HISyLATtc,-244.7405120641202,9.620361359026177e-199,3.6700782277734305e-198,-1
HISyLATthc,-195.33202779001684,7.221090419861131e-106,2.2309827645265124e-105,-1
HIVCACBP,0.0,1.0,1.0,0
HKYNRtr,0.0,1.0,1.0,0
HMR_0001,-1.0,0.0,0.0,-1
HMR_0015,-183.42264835132562,2.380997509164207e-20,5.771147080223664e-20,-1
HMR_0025,203.1398115386185,6.732299500874255e-60,1.874423550968707e-59,1
HMR_0030,363.8000652294823,0.0,0.0,1
HMR_0031,425.7545527286541,2.1731588257581374e-196,8.259617269682228e-196,1
HMR_0032,72.02858626217227,3.0468988103460857e-46,8.14362597612953e-46,1
HMR_0154,0.0,1.0,1.0,0
HMR_0155,330.17338137751386,6.761621944512961e-203,2.602122931278108e-202,1
HMR_0158,0.0,1.0,1.0,0
HMR_0164,0.0,1.0,1.0,0
HMR_0167,0.0,1.0,1.0,0
HMR_0169,0.0,1.0,1.0,0
HMR_0170,0.0,1.0,1.0,0
HMR_0173,0.0,1.0,1.0,0
HMR_0176,0.0,1.0,1.0,0
HMR_0179,0.0,1.0,1.0,0
HMR_0183,0.0,1.0,1.0,0
HMR_0187,172.23210711186033,1.3135883136101678e-101,4.021963819638255e-101,1
HMR_0188,1.0,4.1475869980200685e-143,1.4074297978916719e-142,1
HMR_0189,-1.0,4.595992127220267e-178,1.668356007410572e-177,-1
HMR_0190,69.5697551097776,5.5445576345244336e-269,2.4930214488469306e-268,1
HMR_0191,0.0,1.0,1.0,0
HMR_0192,1.0,0.0,0.0,1
HMR_0193,-1.0,1.3029227899230766e-239,5.451329547484698e-239,-1
HMR_0195,0.0,1.0,1.0,0
HMR_0196,1.0,0.0,0.0,1
HMR_0197,-1.0,0.0,0.0,-1
HMR_0199,0.0,1.0,1.0,0
HMR_0200,1.0,0.0,0.0,1
HMR_0201,-1.0,0.0,0.0,-1
HMR_0203,0.0,1.0,1.0,0
HMR_0204,-1.0,1.0773135889464804e-183,3.952724052156083e-183,-1
HMR_0206,1.0,2.0628749739190555e-189,7.706920979204112e-189,1
HMR_0208,0.0,1.0,1.0,0
HMR_0209,-1.0,6.323702326649805e-200,2.427511230642694e-199,-1
HMR_0210,-1.0,0.0,0.0,-1
HMR_0212,0.0,1.0,1.0,0
HMR_0213,-1.0,9.760059766023274e-272,4.407815226684923e-271,-1
HMR_0214,1.0,0.0,0.0,1
HMR_0216,-131.92956247749592,5.849334639237939e-129,1.9232662395184982e-128,-1
HMR_0217,-641.8356120153413,0.0,0.0,-1
HMR_0223,1.0,0.0,0.0,1
HMR_0225,0.0,1.0,1.0,0
HMR_0226,-1.0,6.3161924089380546e-267,2.823439139424857e-266,-1
HMR_0230,1.0,0.0,0.0,1
HMR_0232,0.0,1.0,1.0,0
HMR_0233,-1.0,0.0,0.0,-1
HMR_0234,-1.0,7.23424838260474e-131,2.3940061188555125e-130,-1
HMR_0236,0.0,1.0,1.0,0
HMR_0237,-1.0,1.454733959453301e-225,5.909375647461756e-225,-1
HMR_0238,-1.0,1.8973257558370137e-165,6.697341834684448e-165,-1
HMR_0240,0.0,1.0,1.0,0
HMR_0241,1.0,0.0,0.0,1
HMR_0242,1.0,6.761621944512961e-203,2.602122931278108e-202,1
HMR_0244,0.0,1.0,1.0,0
HMR_0245,1.0,1.0187768341331717e-124,3.3142623491768756e-124,1
HMR_0246,-1.0,3.881265517447761e-287,1.8197505960430647e-286,-1
HMR_0248,-449.1643324805773,0.0,0.0,-1
HMR_0249,-395.98102884542357,6.277820405244816e-100,1.9164201256966128e-99,-1
HMR_0250,-1.0,0.0,0.0,-1
HMR_0254,0.0,1.0,1.0,0
HMR_0255,-1.0,6.9970120500422546e-298,3.362726761452232e-297,-1
HMR_0256,1.0,0.0,0.0,1
HMR_0258,0.0,1.0,1.0,0
HMR_0259,1.0,0.0,0.0,1
HMR_0260,-1.0,3.1102585512326516e-162,1.092860870804974e-161,-1
HMR_0262,685.8464955784933,0.0,0.0,1
HMR_0263,-495.9428892582736,1.0193620699359418e-118,3.2642970977823537e-118,-1
HMR_0264,-1.0,0.0,0.0,-1
HMR_0266,0.0,1.0,1.0,0
HMR_0267,1.0,0.0,0.0,1
HMR_0268,-1.0,0.0,0.0,-1
HMR_0270,0.0,1.0,1.0,0
HMR_0271,0.0,1.0,1.0,0
HMR_0272,0.0,1.0,1.0,0
HMR_0274,0.0,1.0,1.0,0
HMR_0275,-1.0,1.1795851506831158e-137,3.950388220008559e-137,-1
HMR_0276,1.0,1.1795851506829146e-137,3.950388220008559e-137,1
HMR_0278,0.0,1.0,1.0,0
HMR_0279,-1.0,0.0,0.0,-1
HMR_0280,-1.0,0.0,0.0,-1
HMR_0282,-620.5452220095001,0.0,0.0,-1
HMR_0283,-500.8750612244821,0.0,0.0,-1
HMR_0284,-1.0,0.0,0.0,-1
HMR_0288,0.0,1.0,1.0,0
HMR_0289,-1.0,0.0,0.0,-1
HMR_0290,-1.0,0.0,0.0,-1
HMR_0292,-435.23618190744924,1.3055821064074016e-267,5.844668584223222e-267,-1
HMR_0293,205.0867884396652,1.4663970546835893e-293,6.971060920949384e-293,1
HMR_0294,-1.0,0.0,0.0,-1
HMR_0296,0.0,1.0,1.0,0
HMR_0297,-1.0,0.0,0.0,-1
HMR_0298,-1.0,0.0,0.0,-1
HMR_0300,0.0,1.0,1.0,0
HMR_0301,-1.0,0.0,0.0,-1
HMR_0302,-1.0,0.0,0.0,-1
HMR_0304,0.0,1.0,1.0,0
HMR_0305,-1.0,0.0,0.0,-1
HMR_0306,-1.0,0.0,0.0,-1
HMR_0308,0.0,1.0,1.0,0
HMR_0309,-1.0,0.0,0.0,-1
HMR_0310,-1.0,0.0,0.0,-1
HMR_0312,524.7504370702949,0.0,0.0,1
HMR_0313,306.5525689074867,3.740967087355251e-198,1.4253734398595506e-197,1
HMR_0314,-1.0,0.0,0.0,-1
HMR_0318,199.57255420065346,1.8089531873012886e-121,5.83539415777548e-121,1
HMR_0319,175.2907015257795,5.790023998146898e-239,2.4159189807485225e-238,1
HMR_0320,-1.0,0.0,0.0,-1
HMR_0322,0.0,1.0,1.0,0
HMR_0323,-1.0,0.0,0.0,-1
HMR_0324,-1.0,0.0,0.0,-1
HMR_0326,0.0,1.0,1.0,0
HMR_0327,-1.0,0.0,0.0,-1
HMR_0328,-1.0,0.0,0.0,-1
HMR_0330,0.0,1.0,1.0,0
HMR_0331,-1.0,0.0,0.0,-1
HMR_0332,1.0,0.0,0.0,1
HMR_0336,0.0,1.0,1.0,0
HMR_0337,-1.0,0.0,0.0,-1
HMR_0338,-1.0,0.0,0.0,-1
HMR_0340,0.0,1.0,1.0,0
HMR_0341,1.0,0.0,0.0,1
HMR_0342,1.0,0.0,0.0,1
HMR_0344,0.0,1.0,1.0,0
HMR_0345,-1.0,0.0,0.0,-1
HMR_0346,-1.0,0.0,0.0,-1
HMR_0348,0.0,1.0,1.0,0
HMR_0349,-1.0,0.0,0.0,-1
HMR_0350,1.0,0.0,0.0,1
HMR_0352,0.0,1.0,1.0,0
HMR_0353,1.0,0.0,0.0,1
HMR_0354,-1.0,1.3029227899230766e-239,5.451329547484698e-239,-1
HMR_0356,0.0,1.0,1.0,0
HMR_0357,-1.0,0.0,0.0,-1
HMR_0358,-1.0,1.3029227899230766e-239,5.451329547484698e-239,-1
HMR_0360,0.0,1.0,1.0,0
HMR_0361,-1.0,6.873411231015804e-206,2.658469255724123e-205,-1
HMR_0362,-1.0,0.0,0.0,-1
HMR_0364,0.0,1.0,1.0,0
HMR_0365,-1.0,0.0,0.0,-1
HMR_0366,1.0,2.9089608070302393e-118,9.247845381355969e-118,1
HMR_0368,0.0,1.0,1.0,0
HMR_0369,-1.0,2.9089608070302393e-118,9.247845381355969e-118,-1
HMR_0370,1.0,0.0,0.0,1
HMR_0372,0.0,1.0,1.0,0
HMR_0373,-1.0,9.607060029138016e-180,3.499796126866293e-179,-1
HMR_0374,1.0,9.607060029138016e-180,3.499796126866293e-179,1
HMR_0376,0.0,1.0,1.0,0
HMR_0377,-1.0,0.0,0.0,-1
HMR_0378,-1.0,1.7451747817378583e-128,5.725888626834361e-128,-1
HMR_0380,0.0,1.0,1.0,0
HMR_0381,-1.0,0.0,0.0,-1
HMR_0382,-1.0,0.0,0.0,-1
HMR_0384,0.0,1.0,1.0,0
HMR_0385,-1.0,0.0,0.0,-1
HMR_0386,1.0,0.0,0.0,1
HMR_0388,0.0,1.0,1.0,0
HMR_0389,1.0,0.0,0.0,1
HMR_0390,1.0,0.0,0.0,1
HMR_0392,0.0,1.0,1.0,0
HMR_0393,-1.0,0.0,0.0,-1
HMR_0394,-1.0,0.0,0.0,-1
HMR_0396,513.801321300484,0.0,0.0,1
HMR_0397,103.55329803077329,1.0737553558446817e-207,4.168777114790161e-207,1
HMR_0398,1.0,0.0,0.0,1
HMR_0400,-366.74451761076784,0.0,0.0,-1
HMR_0401,76.62588501976745,4.105259824659599e-141,1.3899948094300268e-140,1
HMR_0402,1.0,0.0,0.0,1
HMR_0404,-247.27662558580522,6.9970120500422546e-298,3.362726761452232e-297,-1
HMR_0405,-219.97697914060296,5.8063e-320,2.89937e-319,-1
HMR_0406,1.0,0.0,0.0,1
HMR_0408,-177.31255054749937,0.0,0.0,-1
HMR_0409,639.5129041882598,0.0,0.0,1
HMR_0410,1.0,0.0,0.0,1
HMR_0412,-104.60038035529614,9.418535760731084e-255,4.091134840340192e-254,-1
HMR_0413,620.1610407144569,0.0,0.0,1
HMR_0414,-1.0,0.0,0.0,-1
HMR_0416,0.0,1.0,1.0,0
HMR_0417,1.0,0.0,0.0,1
HMR_0418,-1.0,0.0,0.0,-1
HMR_0420,0.0,1.0,1.0,0
HMR_0421,1.0,0.0,0.0,1
HMR_0422,-1.0,0.0,0.0,-1
HMR_0424,0.0,1.0,1.0,0
HMR_0425,1.0,0.0,0.0,1
HMR_0426,1.0,0.0,0.0,1
HMR_0428,0.0,1.0,1.0,0
HMR_0429,-1.0,0.0,0.0,-1
HMR_0430,1.0,0.0,0.0,1
HMR_0432,0.0,1.0,1.0,0
HMR_0433,-1.0,0.0,0.0,-1
HMR_0434,1.0,0.0,0.0,1
HMR_0436,0.0,1.0,1.0,0
