reaction,FC,p,q,enrichment
EX_arachd[e],410.41060814131316,0.0,0.0,1
EX_atvacid[e],0.0,1.0,1.0,0
EX_c16dc[e],0.0,1.0,1.0,0
EX_clpnd[e],1.5866414779994489,0.0,0.0,1
EX_crm_hs[e],-57.16951073259051,0.0,0.0,-1
EX_crvnc[e],89.93949925891921,1.9870898358695782e-286,4.340829796293156e-286,1
EX_dcmp[e],141.9936444592682,0.0,0.0,1
EX_dcsptn1[e],302.5720838313019,0.0,0.0,1
EX_ddca[e],194.52292501302833,0.0,0.0,1
EX_dgmp[e],34.763690134027534,0.0,0.0,1
EX_dgtp[e],16.00947120678526,1.0604693834962874e-161,2.036726790991735e-161,1
EX_dlnlcg[e],-319.7356852334641,0.0,0.0,-1
EX_doco13ac[e],11.033003215588758,3.3906018182057604e-264,7.270790219407665e-264,1
EX_docosac[e],71.07425749458439,0.0,0.0,1
EX_dxtrn[e],274.4420204434263,0.0,0.0,1
EX_eicostet[e],153.57705512853195,9.620361359028366e-199,1.9378074694628225e-198,1
EX_elaid[e],11.342953725328375,1.818462504132225e-193,3.634778063159217e-193,1
EX_fad[e],11.13255541551062,0.0,0.0,1
EX_fmn[e],-613.2647330097882,0.0,0.0,-1
EX_fvs[e],0.0,1.0,1.0,0
EX_ga1_hs[e],0.0,1.0,1.0,0
EX_galgluside_hs[e],-1.0,0.0,0.0,-1
EX_gluside_hs[e],69.91998886875554,0.0,0.0,1
EX_glyc3p[e],-1.0,0.0,0.0,-1
EX_glygn2[e],69.9763442589938,0.0,0.0,1
EX_glygn4[e],-293.9499730058497,0.0,0.0,-1
EX_gm1_hs[e],0.0,1.0,1.0,0
EX_h2co3[e],41.29036756374936,0.0,0.0,1
EX_hLkyn,0.0,1.0,1.0,0
EX_hdca[e],41.38587178753016,0.0,0.0,1
EX_hdcea[e],317.4259524484073,0.0,0.0,1
EX_hdd2crn[e],-1.0,0.0,0.0,-1
EX_hexc[e],41.33599785681257,0.0,0.0,1
EX_hpdca[e],298.10080982361484,0.0,0.0,1
EX_hxcoa[e],-1.0,0.0,0.0,-1
EX_lgnc[e],1.5413883365935823,0.0,0.0,1
EX_lneldc[e],1.5475885192511756,8.002573679927457e-309,1.789743360649562e-308,1
EX_lnlncg[e],-1.537801971554262,0.0,0.0,-1
EX_nicrnt[e],0.0,1.0,1.0,0
EX_nrvnc[e],1.541880986084767,0.0,0.0,1
EX_ocdca[e],1.541093900218096,0.0,0.0,1
EX_ocdcea[e],-1.5398141859061933,0.0,0.0,-1
EX_pcollg5hlys[e],0.0,1.0,1.0,0
EX_pglyc_hs[e],-1.0,2.1193551448127955e-185,4.189221553027511e-185,-1
EX_phpy,1.5414281438951292,0.0,0.0,1
EX_ppi[e],27.4763024569768,0.0,0.0,1
EX_prpp[e],-675.5651441115707,0.0,0.0,-1
EX_ptdca[e],-154.65045246601474,4.287595114460242e-99,7.577138339020031e-99,-1
EX_ptrc[e],-252.98824979591822,1.4718043933278214e-288,3.2234991434729214e-288,-1
EX_q10[e],1.0,0.0,0.0,1
EX_sarscov2s,0.0,1.0,1.0,0
EX_selmeth[e],0.0,1.0,1.0,0
EX_sphgn[e],0.0,1.0,1.0,0
EX_strdnc[e],93.8730851552285,1.5517005253373951e-28,2.45402054123887e-28,1
EX_sucsal[e],598.0656673543914,1.5169616252133327e-92,2.6558593914024532e-92,1
EX_tethex3[e],494.91219140994554,0.0,0.0,1
EX_tetpent3[e],631.6304558161623,0.0,0.0,1
EX_tetpent6[e],165.85478871334703,1.0648802621240959e-218,2.1747192807914289e-218,1
EX_tettet6[e],24.13468527171809,6.674875089185557e-109,1.195194450131269e-108,1
EX_thcholstoic[e],0.0,1.0,1.0,0
EX_tmndnc[e],-61.00146259331223,2.0029812201730467e-76,3.439195949039521e-76,-1
EX_ttdca[e],-134.17629498592814,0.0,0.0,-1
EX_ttdcea[e],7.824096693531744,7.142655535589721e-81,1.233300950714268e-80,1
EX_vacc[e],-341.31768580725463,0.0,0.0,-1
FACOAL1813,1.0,0.0,0.0,1
FAEL183,149.52346209856393,8.840026456401627e-301,1.962775710254158e-300,1
FAEL184,456.1865357286804,0.0,0.0,1
FAEL204,-207.56147442890045,2.926029338908267e-240,6.111989723345708e-240,-1
FAEL205,262.90081857474496,0.0,0.0,1
FAOXC101C8m,14.033226370073871,0.0,0.0,1
FAOXC102C103m,0.0,1.0,1.0,0
FAOXC10C10OHm,-1.0,0.0,0.0,-1
FAOXC10C8m,-1.0,0.0,0.0,-1
FAOXC11C9m,0.0,1.0,1.0,0
FAOXC121C101m,-1.0,0.0,0.0,-1
FAOXC123C102m,0.0,1.0,1.0,0
FAOXC123m,0.0,1.0,1.0,0
FAOXC12C10m,1.0,0.0,0.0,1
FAOXC12C12OHm,31.268604457163004,0.0,0.0,1
FAOXC13C11m,0.0,1.0,1.0,0
FAOXC140,-147.33977799604386,2.0184384209713166e-251,4.2875988038951555e-251,-1
FAOXC141C121m,1.0,0.0,0.0,1
FAOXC141C141OHm,0.0,1.0,1.0,0
FAOXC142C122m,0.0,1.0,1.0,0
FAOXC142C142OHm,0.0,1.0,1.0,0
FAOXC143C123m,0.0,1.0,1.0,0
FAOXC14C12m,37.738279383462014,3.374803238665688e-61,5.693614233244976e-61,1
FAOXC14C14OHm,-1.0,0.0,0.0,-1
FAOXC150m,2.680504851062172,0.0,0.0,1
FAOXC15C13m,0.0,1.0,1.0,0
FAOXC160,2.690777845934687,0.0,0.0,1
FAOXC16080m,-5.0209144830393,0.0,0.0,-1
FAOXC161802m,23.355845887545428,2.629780942656856e-10,3.948753113896282e-10,1
FAOXC16180m,16.46959176929941,0.0,0.0,1
FAOXC161C141m,1.0,0.0,0.0,1
FAOXC161C161OHm,0.0,1.0,1.0,0
FAOXC162C142m,0.0,1.0,1.0,0
FAOXC162C162OHm,0.0,1.0,1.0,0
FAOXC163C143m,0.0,1.0,1.0,0
FAOXC163C164Gm,0.0,1.0,1.0,0
FAOXC164C165m,0.0,1.0,1.0,0
FAOXC16C14m,13.826818323646764,1.1207189304900144e-45,1.8376534133847255e-45,1
FAOXC16C16OHm,0.0,1.0,1.0,0
FAOXC170m,19.43716622943005,3.585406721095235e-73,6.137607258659836e-73,1
FAOXC17C15m,260.39594804760674,1.7451747817378583e-128,3.227286625321894e-128,1
FAOXC180,100.89311255344872,0.0,0.0,1
FAOXC1811601m,34.01606076793871,5.330752500109525e-215,1.086690425368504e-214,1
FAOXC1811603m,-281.92891307446155,2.255312443595366e-164,4.3438497918167854e-164,-1
FAOXC182806m,-5.273310703897144,0.0,0.0,-1
FAOXC18280m,-4.711743761317194,0.0,0.0,-1
FAOXC182C162m,0.0,1.0,1.0,0
FAOXC182C182OHm,0.0,1.0,1.0,0
FAOXC183803m,2.827536171545467,7.537610303315619e-98,1.329981682492271e-97,1
FAOXC183806m,55.65957732775688,1.7451747817378583e-128,3.227286625321894e-128,1
FAOXC183C163Gm,0.0,1.0,1.0,0
FAOXC183C163m,0.0,1.0,1.0,0
FAOXC18480m,7.841220785492028,2.2057629712720236e-95,3.8718058168624725e-95,1
FAOXC184C164m,0.0,1.0,1.0,0
FAOXC18C18OHm,0.0,1.0,1.0,0
FAOXC200180m,124.5425011534393,0.0,0.0,1
FAOXC2031836m,104.31026873604297,0.0,0.0,1
FAOXC204,14.457224060981618,0.0,0.0,1
FAOXC204184m,29.715191108000425,0.0,0.0,1
FAOXC204C184m,0.0,1.0,1.0,0
FAOXC2051843m,334.90453693434006,1.5559281741512401e-232,3.2281696064191786e-232,1
FAOXC205C185m,0.0,1.0,1.0,0
FAOXC2242046m,-548.5019765460777,8.32224506377661e-222,1.7067911439099943e-221,-1
FAOXC2252053m,18.0771048091205,0.0,0.0,1
FAOXC225C204m,0.0,1.0,1.0,0
FAOXC225C226m,0.0,1.0,1.0,0
FAOXC225m,0.0,1.0,1.0,0
FAOXC226205m,13.949445347897047,7.081391040433128e-171,1.3725008622156022e-170,1
FAOXC226C205m,0.0,1.0,1.0,0
FAOXC226C225m,0.0,1.0,1.0,0
FAOXC226C227m,0.0,1.0,1.0,0
FAOXC226m,0.0,1.0,1.0,0
FAOXC227C226m,0.0,1.0,1.0,0
FAOXC240200x,-24.54127975448148,1.0888265787267647e-204,2.2023696508774346e-204,-1
FAOXC241181x,-20.04660427204657,0.0,0.0,-1
FAOXC2452256x,404.73554874824106,6.718108504626057e-156,1.2801077882196864e-155,1
FAOXC246226x,13.136624769326106,5.8063e-320,1.31594e-319,1
FAOXC260240x,23.121202579408042,0.0,0.0,1
FAOXC61C4m,0.0,1.0,1.0,0
FAOXC6C4m,0.0,1.0,1.0,0
FAOXC7C5m,0.0,1.0,1.0,0
FAOXC80,49.16385674842434,0.0,0.0,1
FAOXC8C6m,1.0,9.445775553344721e-253,2.0102700203409947e-252,1
FAOXC9C7m,0.0,1.0,1.0,0
FAOXTC101TC102m,0.0,1.0,1.0,0
FAOXTC122TC101m,0.0,1.0,1.0,0
FAOXTC122m,0.0,1.0,1.0,0
FAOXTC142TC122m,0.0,1.0,1.0,0
FAOXTC162TC142m,0.0,1.0,1.0,0
FAOXTC182TC162m,0.0,1.0,1.0,0
FAS140COA,189.4839532908838,0.0,0.0,1
FAS80COA_L,0.0,1.0,1.0,0
FCLTc,0.0,1.0,1.0,0
FMNALKPle,18.116835767564353,0.0,0.0,1
FOLTle,-1.0,0.0,0.0,-1
FRDPtcr,0.0,1.0,1.0,0
FRDPtr,0.0,1.0,1.0,0
FVSCOAhc,0.0,1.0,1.0,0
FVSCOAitx,0.0,1.0,1.0,0
FVSitx,0.0,1.0,1.0,0
FVStep,0.0,1.0,1.0,0
G6PDH2c,8.058535450679896,0.0,0.0,1
GA1tl,0.0,1.0,1.0,0
GBA2e,3.567605409728259,3.6700760000371145e-213,7.468075322190908e-213,1
GLA2l,0.0,1.0,1.0,0
GLCt2_2,552.9171364701984,0.0,0.0,1
GLDBRAN,575.362645227816,0.0,0.0,1
GLNtm,1.0,0.0,0.0,1
GLNyLATthc,262.2448624182439,0.0,0.0,1
GLUSIDEtl,0.0,1.0,1.0,0
GLUTCOAACBP,0.0,1.0,1.0,0
GLYC3tr,-1.0,0.0,0.0,-1
GLYSARCNc,0.0,1.0,1.0,0
GM1tl,0.0,1.0,1.0,0
GNDc,-268.15756684816915,1.0681403487415221e-135,1.9937834734502723e-135,-1
GRTTx,0.0,1.0,1.0,0
HDCACBP,0.0,1.0,1.0,0
HDD2CRNte,1.0,0.0,0.0,1
HDD2CRNte2,-1.0,0.0,0.0,-1
HDDACBP,0.0,1.0,1.0,0
HDECAACBP,0.0,1.0,1.0,0
HDECEACBP,0.0,1.0,1.0,0
HEXDICOAACBP,0.0,1.0,1.0,0
HEXDICOAACBPx,0.0,1.0,1.0,0
HEXDTRm,0.0,1.0,1.0,0
HISyLATtc,-437.7251677166822,6.943026736919222e-25,1.091922365592591e-24,-1
HISyLATthc,-405.4238290348937,0.0,0.0,-1
HIVCACBP,0.0,1.0,1.0,0
HKYNRtr,0.0,1.0,1.0,0
HMR_0001,-1.0,0.0,0.0,-1
HMR_0015,-338.33460361862467,0.0,0.0,-1
HMR_0025,116.45070061294304,5.8323214947315954e-89,1.0169021926447571e-88,1
HMR_0030,-114.99145396285373,5.698155500076736e-186,1.1269833249567657e-185,-1
HMR_0031,-321.9017300057156,2.0419512232571387e-49,3.379299531744219e-49,-1
HMR_0032,169.90936657317553,0.0,0.0,1
HMR_0154,-239.54448979179952,3.9768882819906997e-38,6.412258915628814e-38,-1
HMR_0155,541.1435797799531,5.267085194347597e-50,8.7380453052724e-50,1
HMR_0158,0.0,1.0,1.0,0
HMR_0164,0.0,1.0,1.0,0
HMR_0167,0.0,1.0,1.0,0
HMR_0169,-1.0,0.0,0.0,-1
HMR_0170,0.0,1.0,1.0,0
HMR_0173,0.0,1.0,1.0,0
HMR_0176,0.0,1.0,1.0,0
HMR_0179,0.0,1.0,1.0,0
HMR_0183,0.0,1.0,1.0,0
HMR_0187,302.0431868321585,5.612637761718644e-20,8.685736499624922e-20,1
HMR_0188,-443.5267426980594,1.3106068192459499e-167,2.5343887435561316e-167,-1
HMR_0189,-1.0,0.0,0.0,-1
HMR_0190,572.7509250582186,0.0,0.0,1
HMR_0191,-148.9822657632334,1.0812879741201061e-303,2.405546044921603e-303,-1
HMR_0192,-456.82449734906857,0.0,0.0,-1
HMR_0193,1.0,1.2441556215016296e-119,2.2661166941391919e-119,1
HMR_0195,-723.3186617632042,9.760059766025493e-272,2.1049402782014216e-271,-1
HMR_0196,-142.73786929750648,3.741840156429818e-104,6.675379752197768e-104,-1
HMR_0197,1.0,0.0,0.0,1
HMR_0199,6.02354794992695,2.6668072885471537e-202,5.384501776398725e-202,1
HMR_0200,403.10470986628246,0.0,0.0,1
HMR_0201,-1.0,0.0,0.0,-1
HMR_0203,-60.864053934856436,0.0,0.0,-1
HMR_0204,-618.8796901046101,4.3842003532786064e-280,9.50986700589453e-280,-1
HMR_0206,1.0,1.818462504132225e-193,3.634778063159217e-193,1
HMR_0208,248.3474637016924,4.024267259483836e-34,6.433507526256972e-34,1
HMR_0209,135.5879211076955,2.6733739150999497e-208,5.420385674567921e-208,1
HMR_0210,-1.0,0.0,0.0,-1
HMR_0212,252.49178351686558,2.0628749739191728e-189,4.096712411548574e-189,1
HMR_0213,-173.66670290543482,0.0,0.0,-1
HMR_0214,-1.0,0.0,0.0,-1
HMR_0216,582.3336021382979,2.497121852183699e-299,5.537167381463001e-299,1
HMR_0217,-10.255711754393511,6.249851255161757e-122,1.142656390387565e-121,-1
HMR_0223,-1.0,0.0,0.0,-1
HMR_0225,-475.64174031090164,0.0,0.0,-1
HMR_0226,1.5772663448534772,2.5464011125816765e-123,4.673232610949353e-123,1
HMR_0230,-1.0,0.0,0.0,-1
HMR_0232,330.5528806715875,1.3029227899230766e-239,2.7199115700860283e-239,1
HMR_0233,26.010746591664088,0.0,0.0,1
HMR_0234,-1.0,0.0,0.0,-1
HMR_0236,-299.8836513063301,8.9551191526e-312,2.0120791938095e-311,-1
HMR_0237,315.88394384189587,0.0,0.0,1
HMR_0238,-1.0,0.0,0.0,-1
HMR_0240,-152.55422675759542,2.335696078132539e-270,5.034160993352499e-270,-1
HMR_0241,387.44215765076933,0.0,0.0,1
HMR_0242,-1.0,0.0,0.0,-1
HMR_0244,147.2599018337864,8.866664269897084e-259,1.8965587629735646e-258,1
HMR_0245,286.92850869513137,0.0,0.0,1
HMR_0246,-1.0,0.0,0.0,-1
HMR_0248,-147.5024058157249,3.974644549032851e-183,7.851894074110406e-183,-1
HMR_0249,-190.04351472622423,0.0,0.0,-1
HMR_0250,-1.0,0.0,0.0,-1
HMR_0254,-74.0845689117317,7.766266233904253e-189,1.5414172021101874e-188,-1
HMR_0255,-559.4735121527012,0.0,0.0,-1
HMR_0256,-1.0,0.0,0.0,-1
HMR_0258,-389.5848957731802,0.0,0.0,-1
HMR_0259,350.81333611197687,0.0,0.0,1
HMR_0260,-1.0,0.0,0.0,-1
HMR_0262,151.36632910037892,0.0,0.0,1
HMR_0263,-13.32802156084191,7.415141193693949e-123,1.357905250505555e-122,-1
HMR_0264,-1.0,0.0,0.0,-1
HMR_0266,737.2067148731734,0.0,0.0,1
HMR_0267,-707.8086373422024,0.0,0.0,-1
HMR_0268,1.0,0.0,0.0,1
HMR_0270,-65.41991473259046,0.0,0.0,-1
HMR_0271,3.430535841189003,1.9637894441388167e-249,4.1610707495957657e-249,1
HMR_0272,-1.0,0.0,0.0,-1
HMR_0274,39.41637454869783,3.6498207351650197e-137,6.82401601837038e-137,1
HMR_0275,4.020928237066151,1.871534266358357e-227,3.8640335523715837e-227,1
HMR_0276,-1.0,0.0,0.0,-1
HMR_0278,415.61652309718215,1.2172745785107075e-69,2.0732855748678348e-69,1
HMR_0279,27.464808697059585,0.0,0.0,1
HMR_0280,-1.0,0.0,0.0,-1
HMR_0282,-20.999745161706535,0.0,0.0,-1
HMR_0283,7.76318028485767,0.0,0.0,1
HMR_0284,-1.0,0.0,0.0,-1
HMR_0288,19.963905375039843,0.0,0.0,1
HMR_0289,19.963905375040017,0.0,0.0,1
HMR_0290,-1.0,0.0,0.0,-1
HMR_0292,237.4776189091287,0.0,0.0,1
HMR_0293,10.581148977689221,4.935172678883002e-31,7.830597324600677e-31,1
HMR_0294,-1.0,0.0,0.0,-1
HMR_0296,18.63058373727448,0.0,0.0,1
HMR_0297,18.63058373727428,0.0,0.0,1
HMR_0298,-1.0,0.0,0.0,-1
HMR_0300,18.60568360038422,0.0,0.0,1
HMR_0301,16.82274604705952,0.0,0.0,1
HMR_0302,-1.0,0.0,0.0,-1
HMR_0304,-39.46578225465873,0.0,0.0,-1
HMR_0305,-10.843144657144423,0.0,0.0,-1
HMR_0306,-1.0,0.0,0.0,-1
HMR_0308,244.5221170487716,0.0,0.0,1
HMR_0309,244.5222769649693,0.0,0.0,1
HMR_0310,-1.0,0.0,0.0,-1
HMR_0312,3.926297442267248,0.0,0.0,1
HMR_0313,87.05034728730698,0.0,0.0,1
HMR_0314,-1.0,0.0,0.0,-1
HMR_0318,41.48062072169434,0.0,0.0,1
HMR_0319,116.3953082055465,0.0,0.0,1
HMR_0320,-1.0,0.0,0.0,-1
HMR_0322,116.39372327725484,0.0,0.0,1
HMR_0323,333.0206536841148,0.0,0.0,1
HMR_0324,-1.0,0.0,0.0,-1
HMR_0326,3.4052784931108935,0.0,0.0,1
HMR_0327,86.94945674138235,0.0,0.0,1
HMR_0328,-1.0,0.0,0.0,-1
HMR_0330,749.173000233593,0.0,0.0,1
HMR_0331,212.03607060843203,5.484287726234565e-230,1.135767476515611e-229,1
HMR_0332,-1.0,0.0,0.0,-1
HMR_0336,7.077789772669261,6.469138040248614e-54,1.078508193219193e-53,1
HMR_0337,181.02161325408576,0.0,0.0,1
HMR_0338,-1.0,0.0,0.0,-1
HMR_0340,33.84443890654296,0.0,0.0,1
HMR_0341,33.84443890654317,0.0,0.0,1
HMR_0342,-1.0,0.0,0.0,-1
HMR_0344,16.203983159991513,7.689541596463202e-11,1.1587355516521763e-10,1
HMR_0345,15.826238429999368,0.0,0.0,1
HMR_0346,-1.0,0.0,0.0,-1
HMR_0348,-0.9461841228860344,0.0,0.0,-1
HMR_0349,-533.5133865138778,0.0,0.0,-1
HMR_0350,-1.0,0.0,0.0,-1
HMR_0352,167.6296415034354,0.0,0.0,1
HMR_0353,167.3924908516459,0.0,0.0,1
HMR_0354,1.0,0.0,0.0,1
HMR_0356,462.30500644096765,0.0,0.0,1
HMR_0357,463.0047298672993,0.0,0.0,1
HMR_0358,-1.0,0.0,0.0,-1
HMR_0360,3.145096851377808,9.322324631659637e-114,1.6763351674349192e-113,1
HMR_0361,209.64395477902565,3.701864347410011e-262,7.93323587362677e-262,1
HMR_0362,1.0,0.0,0.0,1
HMR_0364,360.8919803319883,0.0,0.0,1
HMR_0365,-561.2566455072264,0.0,0.0,-1
HMR_0366,-1.0,1.2441556215016296e-119,2.2661166941391919e-119,-1
HMR_0368,-618.6975220265267,8.764797812842348e-17,1.3447034614537467e-16,-1
HMR_0369,-379.7096503147613,0.0,0.0,-1
HMR_0370,-1.0,0.0,0.0,-1
HMR_0372,410.0974456623925,0.0,0.0,1
HMR_0373,-174.7759984460191,0.0,0.0,-1
HMR_0374,-1.0,0.0,0.0,-1
